timestamp,flow,mbps,pps,avg_pkt,std_pkt,tcp_ratio,udp_ratio,flow_count,active_hosts
79.0,10.0.0.3-10.0.0.7,399.4437,1842.0,27106.7,31948.8,1.0,0.0,4,8
80.0,10.0.0.3-10.0.0.7,401.5831,1922.0,26117.5,31767.2,1.0,0.0,4,8
81.0,10.0.0.3-10.0.0.7,401.6001,1908.0,26310.3,31803.6,1.0,0.0,4,8
82.0,10.0.0.3-10.0.0.7,339.0008,1564.0,27094.1,31946.8,1.0,0.0,4,8
83.0,10.0.0.3-10.0.0.7,376.8144,1710.0,27544.9,32020.2,1.0,0.0,4,8
84.0,10.0.0.3-10.0.0.7,333.1113,1338.0,31120.3,32367.0,1.0,0.0,4,8
85.0,10.0.0.3-10.0.0.7,401.4156,1628.0,30821.2,32353.8,1.0,0.0,4,8
86.0,10.0.0.3-10.0.0.7,400.9504,1722.0,29105.0,32220.3,1.0,0.0,4,8
87.0,10.0.0.3-10.0.0.7,96.7145,422.0,28647.7,32163.3,1.0,0.0,4,8
109.0,10.0.0.3-10.0.0.7,119.8882,656.0,22844.5,30340.0,1.0,0.0,2,4
110.0,10.0.0.3-10.0.0.7,174.5251,874.0,24960.7,30982.4,1.0,0.0,2,4
111.0,10.0.0.3-10.0.0.7,162.8705,734.0,27736.8,32038.4,1.0,0.0,2,4
112.0,10.0.0.3-10.0.0.7,157.709,789.0,24985.6,31154.5,1.0,0.0,2,4
113.0,10.0.0.3-10.0.0.7,74.2045,405.0,22902.6,30454.1,1.0,0.0,2,4
114.0,10.0.0.3-10.0.0.7,113.5081,496.0,28605.9,32165.0,1.0,0.0,2,4
115.0,10.0.0.3-10.0.0.7,176.3543,785.0,28081.9,31943.5,1.0,0.0,2,4
116.0,10.0.0.3-10.0.0.7,174.4892,806.0,27061.0,31942.0,1.0,0.0,2,4
117.0,10.0.0.3-10.0.0.7,54.6894,290.0,23573.0,31147.5,1.0,0.0,2,4
120.0,10.0.0.3-10.0.0.7,201.8719,1025.0,24618.5,31194.6,1.0,0.0,2,4
121.0,10.0.0.3-10.0.0.7,65.6872,292.0,28119.5,32104.3,1.0,0.0,2,4
122.0,10.0.0.3-10.0.0.7,273.295,1260.0,27112.6,31950.6,1.0,0.0,2,4
123.0,10.0.0.3-10.0.0.7,109.8351,496.0,27680.2,32041.2,1.0,0.0,2,4
124.0,10.0.0.3-10.0.0.7,186.0644,872.0,26672.1,31872.9,1.0,0.0,2,4
125.0,10.0.0.3-10.0.0.7,271.2042,1272.0,26651.4,31870.0,1.0,0.0,2,4
126.0,10.0.0.3-10.0.0.7,273.3404,1346.0,25384.5,31612.8,1.0,0.0,2,4
127.0,10.0.0.3-10.0.0.7,248.1063,1228.0,25255.1,31533.3,1.0,0.0,2,4
128.0,10.0.0.3-10.0.0.7,2.1392,60.0,4456.7,9769.5,1.0,0.0,2,4
130.0,10.0.0.3-10.0.0.7,141.41,711.0,24861.1,31001.3,1.0,0.0,2,4
131.0,10.0.0.3-10.0.0.7,125.0847,576.0,27145.1,31956.1,1.0,0.0,2,4
132.0,10.0.0.3-10.0.0.7,138.2855,759.0,22774.3,30913.5,1.0,0.0,2,4
133.0,10.0.0.3-10.0.0.7,132.9423,569.0,29205.2,32024.8,1.0,0.0,2,4
134.0,10.0.0.3-10.0.0.7,146.8672,583.0,31489.5,31542.4,1.0,0.0,2,4
135.0,10.0.0.3-10.0.0.7,235.4481,1074.0,27403.2,31997.9,1.0,0.0,2,4
136.0,10.0.0.3-10.0.0.7,52.5513,232.0,28314.3,32128.7,1.0,0.0,2,4
137.0,10.0.0.3-10.0.0.7,313.2817,1481.0,26441.7,31623.7,1.0,0.0,2,4
138.0,10.0.0.3-10.0.0.7,67.2976,338.0,24888.2,31493.7,1.0,0.0,2,4
140.0,10.0.0.3-10.0.0.7,35.8004,274.0,16332.3,26732.9,1.0,0.0,2,4
